date,Close,High,Low,Open,Volume,stock_name,ticker
2022-03-28,1682.2108154296875,1688.4947556370578,1663.1345683715988,1675.118918136154,4008555,Infosys,INFY.NS
2022-03-29,1693.072998046875,1696.125219429775,1670.2264311695085,1682.2107806865477,3917785,Infosys,INFY.NS
2022-03-30,1709.186767578125,1722.6972825433968,1701.152345190066,1714.6179310358978,7795839,Infosys,INFY.NS
2022-03-31,1711.7904052734375,1717.3113182550446,1700.434404174393,1705.6411420201698,5399145,Infosys,INFY.NS
2022-04-01,1708.827880859375,1714.887394872627,1686.1608099209134,1693.8361285877643,6171518,Infosys,INFY.NS
2022-04-04,1690.3349609375,1699.3569473597815,1681.4028327548183,1696.439403736475,7364074,Infosys,INFY.NS
2022-04-05,1670.7200927734375,1696.3047057811573,1667.1741990144267,1691.0980783575872,5472024,Infosys,INFY.NS
2022-04-06,1641.7691650390625,1667.4884571015807,1635.7545802518507,1665.244192690946,5407453,Infosys,INFY.NS
2022-04-07,1625.7451171875,1641.1407927539321,1622.6480761757875,1634.7671038301394,5797544,Infosys,INFY.NS
2022-04-08,1628.976806640625,1649.9831427798194,1623.0519706996265,1636.517556739723,5131446,Infosys,INFY.NS
2022-04-11,1585.8421630859375,1628.4382578043667,1582.2513400257294,1628.4382578043667,8248407,Infosys,INFY.NS
2022-04-12,1564.2073974609375,1577.7179133258371,1551.011166286609,1577.7179133258371,6456184,Infosys,INFY.NS
2022-04-13,1569.6834716796875,1577.7178945069024,1554.8263973177552,1575.4287009546981,6257693,Infosys,INFY.NS
2022-04-18,1455.540283203125,1481.2146485276237,1427.3522976720737,1441.2667383097576,30523965,Infosys,INFY.NS
2022-04-19,1402.21630859375,1469.2300612636093,1391.4438401538494,1469.2300612636093,17044923,Infosys,INFY.NS
2022-04-20,1425.287353515625,1433.007710513435,1403.114065665019,1413.8865344992996,10678747,Infosys,INFY.NS
2022-04-21,1453.2061767578125,1460.7468177276078,1426.678926828698,1431.8407351214557,7766514,Infosys,INFY.NS
2022-04-22,1423.2674560546875,1445.934524945016,1420.5295194238047,1440.2341156753782,8134245,Infosys,INFY.NS
2022-04-25,1401.408447265625,1411.9116704618677,1395.1245069131328,1411.9116704618677,7000570,Infosys,INFY.NS
2022-04-26,1419.2728271484375,1429.1475906516841,1406.3010225615533,1415.8615013776625,5345435,Infosys,INFY.NS
2022-04-27,1393.9573974609375,1411.866581606061,1391.7579528364697,1411.866581606061,8819356,Infosys,INFY.NS
2022-04-28,1420.709228515625,1437.9452462485663,1398.1319049129104,1409.3981569434259,9245177,Infosys,INFY.NS
2022-04-29,1407.19873046875,1433.9054772566708,1401.1392164916588,1427.3521812703787,9831395,Infosys,INFY.NS
2022-05-02,1383.364501953125,1393.9125440673035,1374.387444834675,1392.2518104170338,7072627,Infosys,INFY.NS
2022-05-04,1378.4720458984375,1409.3979637538907,1373.6244131510482,1388.9751588651002,6220959,Infosys,INFY.NS
2022-05-05,1422.998291015625,1426.8135404517482,1398.1317759996657,1400.4658986154006,6144870,Infosys,INFY.NS
2022-05-06,1385.0252685546875,1402.0816774855332,1378.0232295856404,1391.4438864637286,6171472,Infosys,INFY.NS
2022-05-09,1409.7122802734375,1424.4796064245756,1366.4429045725087,1382.466931176316,6832202,Infosys,INFY.NS
2022-05-10,1394.1370849609375,1408.6350553142338,1387.8980735846474,1398.6256138886934,6212545,Infosys,INFY.NS
2022-05-11,1370.572265625,1391.39899537121,1356.9720014786396,1391.39899537121,7846080,Infosys,INFY.NS
2022-05-12,1354.4583740234375,1371.2454264087073,1350.4186984628227,1359.126399726863,7034979,Infosys,INFY.NS
2022-05-13,1350.508544921875,1372.8165107722343,1344.852954894135,1363.8843824412697,6723761,Infosys,INFY.NS
2022-05-16,1336.773681640625,1357.196488541389,1327.3926998865318,1355.5357547320384,6145331,Infosys,INFY.NS
2022-05-17,1363.1212158203125,1369.0012321589384,1329.4124315587235,1341.9803117228055,6516378,Infosys,INFY.NS
2022-05-18,1354.8175048828125,1391.1745885847754,1351.3165400447583,1366.3081825774632,6594126,Infosys,INFY.NS
2022-05-19,1281.1607666015625,1332.8236661016863,1272.6325620859147,1329.502198702564,16561140,Infosys,INFY.NS
2022-05-20,1306.296630859375,1316.7099963349126,1298.7109510177181,1304.3665414519367,10488908,Infosys,INFY.NS
2022-05-23,1318.1912841796875,1335.7862968179004,1301.7184038472692,1306.2517526127397,5887569,Infosys,INFY.NS
2022-05-24,1293.593994140625,1319.2235373026542,1288.4321860446441,1318.3706510846894,5693167,Infosys,INFY.NS
2022-05-25,1266.1690673828125,1294.9405813245614,1256.114806529215,1288.2077880074494,9630092,Infosys,INFY.NS
2022-05-26,1278.2879638671875,1283.719127084291,1263.1168254863983,1272.9466588849823,13040065,Infosys,INFY.NS
2022-05-27,1311.8623046875,1316.934364203155,1290.362295335605,1296.2422023774436,8284860,Infosys,INFY.NS
2022-05-30,1370.6170654296875,1373.4896797501283,1333.0929244633599,1334.8883358094386,10904213,Infosys,INFY.NS
2022-05-31,1364.0850830078125,1377.148968893097,1350.0686901713195,1370.526271451383,16033857,Infosys,INFY.NS
2022-06-01,1341.3594970703125,1374.2005553330084,1335.5079082065708,1372.612932971673,8738508,Infosys,INFY.NS
2022-06-02,1368.076904296875,1373.3840770354834,1338.6831873873698,1346.303797066686,7205840,Infosys,INFY.NS
2022-06-03,1380.505859375,1410.7160939809075,1377.1492158604615,1383.4090071722164,9395707,Infosys,INFY.NS
2022-06-06,1388.0809326171875,1394.0231097698384,1354.4686554434797,1375.3345489968622,6624883,Infosys,INFY.NS
2022-06-07,1366.8975830078125,1378.8274543628195,1363.1780324002411,1378.8274543628195,4904592,Infosys,INFY.NS
2022-06-08,1360.8192138671875,1379.1448683164317,1353.5615113932292,1379.1448683164317,4697608,Infosys,INFY.NS
2022-06-09,1374.427490234375,1376.196511023312,1344.0358592621958,1347.2111042891397,4361061,Infosys,INFY.NS
2022-06-10,1339.77197265625,1355.3305843397889,1336.868825108461,1348.208985661335,6516436,Infosys,INFY.NS
2022-06-13,1292.3245849609375,1309.6523266400254,1280.7122172604907,1309.6523266400254,6987685,Infosys,INFY.NS
2022-06-14,1306.885498046875,1314.4607030952413,1272.9557157577426,1279.1701015491417,6090247,Infosys,INFY.NS
2022-06-15,1290.238037109375,1312.1926539494157,1287.1988962903904,1306.5678679807882,4651958,Infosys,INFY.NS
2022-06-16,1267.5577392578125,1309.7885413741665,1262.8402767742612,1304.5720675297325,6641772,Infosys,INFY.NS
2022-06-17,1258.576416015625,1267.3309313181774,1240.2960551585052,1261.9784641623437,9692047,Infosys,INFY.NS
2022-06-20,1282.9349365234375,1290.3740367989146,1253.7680243721102,1261.0711313296624,4595194,Infosys,INFY.NS
2022-06-21,1315.3677978515625,1320.9017735176885,1290.7369493628373,1291.8709653085084,6270787,Infosys,INFY.NS
2022-06-22,1303.891845703125,1324.1680335049464,1301.8506165134697,1302.8032344328174,6253366,Infosys,INFY.NS
2022-06-23,1317.68115234375,1322.716227548584,1300.0359081461734,1306.2049993211278,6254281,Infosys,INFY.NS
2022-06-24,1307.3843994140625,1331.334840499222,1296.3164470818606,1322.716318533469,6114340,Infosys,INFY.NS
2022-06-27,1337.77587890625,1346.3037007769008,1329.2027628450262,1331.833701929255,4511097,Infosys,INFY.NS
2022-06-28,1342.8111572265625,1350.1595593551679,1318.1803055555579,1332.6957115355226,4412178,Infosys,INFY.NS
2022-06-29,1327.479248046875,1339.9534251599073,1321.8091675409512,1328.7946624267454,5060038,Infosys,INFY.NS
2022-06-30,1326.2545166015625,1344.4894731370582,1319.9947256507555,1329.1122592903828,9165177,Infosys,INFY.NS
2022-07-01,1342.1307373046875,1347.2111072100613,1308.5184562919433,1319.0875083390094,4651635,Infosys,INFY.NS
2022-07-04,1349.9326171875,1353.7882715040637,1326.3450848979335,1342.9017181396484,4800224,Infosys,INFY.NS
2022-07-05,1339.0008544921875,1369.846093530671,1335.4174077837515,1359.7307581468851,7379669,Infosys,INFY.NS
2022-07-06,1353.2440185546875,1360.8192234162877,1333.602838947962,1344.6707910009138,5209162,Infosys,INFY.NS
2022-07-07,1359.6397705078125,1373.4747656207644,1356.9181321249366,1363.5862347579819,3323472,Infosys,INFY.NS
2022-07-08,1373.9285888671875,1376.1966212108844,1360.7740012737456,1374.4276002803076,3652582,Infosys,INFY.NS
2022-07-11,1336.460693359375,1360.7286382087686,1330.3370063413038,1356.2832728913424,4702638,Infosys,INFY.NS
2022-07-12,1305.116455078125,1332.3328420632538,1302.7577236881664,1326.163860792882,4710356,Infosys,INFY.NS
2022-07-13,1310.423583984375,1324.5307883911123,1305.1164108508747,1315.458659703502,5264025,Infosys,INFY.NS
2022-07-14,1296.2711181640625,1318.134926705403,1282.799028870994,1316.3659058640824,6157606,Infosys,INFY.NS
2022-07-15,1297.6319580078125,1311.8298621361157,1279.7599080562986,1311.8298621361157,5620018,Infosys,INFY.NS
2022-07-18,1351.6563720703125,1355.0130151308297,1313.6895385614898,1315.4585592229448,5835171,Infosys,INFY.NS
2022-07-19,1346.4398193359375,1348.8892494530244,1333.6934359551399,1335.0089608832923,3418540,Infosys,INFY.NS
2022-07-20,1374.6995849609375,1384.2253192557744,1360.819184976676,1361.9532009641566,5079392,Infosys,INFY.NS
2022-07-21,1390.666748046875,1392.9800746145359,1363.631757939619,1376.2420400466112,5008061,Infosys,INFY.NS
2022-07-22,1366.53466796875,1397.1076946516139,1353.6975848594027,1391.6644179192049,7020642,Infosys,INFY.NS
2022-07-25,1364.0850830078125,1376.3778601962865,1342.7655831599945,1342.7655831599945,7859626,Infosys,INFY.NS
2022-07-26,1316.501953125,1357.780137915972,1310.9225719330734,1357.780137915972,7268273,Infosys,INFY.NS
2022-07-27,1334.5555419921875,1336.3245627981846,1310.9226023376623,1316.3658795792028,4517285,Infosys,INFY.NS
2022-07-28,1376.6048583984375,1383.000642812574,1351.6110990365607,1357.5533877504583,6636841,Infosys,INFY.NS
2022-07-29,1405.90771484375,1411.35099196503,1386.2212402192902,1390.5759062138168,7009465,Infosys,INFY.NS
2022-08-01,1407.132568359375,1418.8809307454737,1395.202696952757,1418.8809307454737,2983249,Infosys,INFY.NS
2022-08-02,1400.373779296875,1403.4583252373575,1386.538782878084,1403.050123738897,4374635,Infosys,INFY.NS
2022-08-03,1420.785888671875,1424.3240406030138,1397.0169585338326,1405.2725725439927,6011955,Infosys,INFY.NS
2022-08-04,1451.44970703125,1455.0331531114546,1428.814682376479,1440.2002467347775,7402209,Infosys,INFY.NS
2022-08-05,1466.645751953125,1474.8559622239864,1453.6272690310873,1459.161245553542,5361971,Infosys,INFY.NS
2022-08-08,1469.1405029296875,1471.499234177275,1447.9117002138908,1466.963169953547,3763409,Infosys,INFY.NS
2022-08-10,1453.76318359375,1470.7734244892295,1440.744701377161,1470.7734244892295,4423829,Infosys,INFY.NS
2022-08-11,1469.639404296875,1479.981652880995,1466.0559578558064,1478.7569376887157,3462090,Infosys,INFY.NS
2022-08-12,1446.18798828125,1464.241546222961,1442.6045418057784,1463.6065415227213,3562286,Infosys,INFY.NS
2022-08-16,1448.3199462890625,1459.7055121386732,1443.4663795689878,1459.7055121386732,3004430,Infosys,INFY.NS
2022-08-17,1457.210693359375,1462.4271674367703,1437.9324195950876,1448.319962808223,4067324,Infosys,INFY.NS
2022-08-18,1436.0726318359375,1449.9076287158357,1427.9531205875353,1446.1880779329435,4635706,Infosys,INFY.NS
2022-08-19,1448.90966796875,1455.985972727663,1438.023113412736,1438.2046224349253,4739884,Infosys,INFY.NS
2022-08-22,1429.4500732421875,1450.6334729783907,1427.9531497610926,1438.8397049053958,3950555,Infosys,INFY.NS
2022-08-23,1399.28515625,1410.262409855025,1390.7573331024466,1404.3655261856406,5551574,Infosys,INFY.NS
2022-08-24,1394.8397216796875,1402.5510307101117,1388.9428383034808,1392.5716896119156,2888426,Infosys,INFY.NS
2022-08-25,1377.28515625,1405.0004412820567,1373.2933977181217,1404.3654366095145,4331088,Infosys,INFY.NS
2022-08-26,1380.3697509765625,1401.5984429909956,1376.6500897106735,1392.7078235409888,3079136,Infosys,INFY.NS
2022-08-29,1326.118408203125,1332.2874999956043,1315.458657016953,1332.2874999956043,8079050,Infosys,INFY.NS
2022-08-30,1354.42333984375,1357.281082385042,1329.9739985606177,1336.4151874553734,6725875,Infosys,INFY.NS
2022-09-01,1328.341064453125,1331.8792168601256,1316.411303587629,1324.5762195682023,8140604,Infosys,INFY.NS
2022-09-02,1318.1802978515625,1340.8606195627042,1313.644233509334,1340.8606195627042,5175653,Infosys,INFY.NS
2022-09-05,1325.7100830078125,1330.8811515691712,1312.1471854668405,1316.3657470530793,3669352,Infosys,INFY.NS
2022-09-06,1320.0853271484375,1333.602820058323,1311.330701453046,1325.7101129718044,3428442,Infosys,INFY.NS
2022-09-07,1322.3988037109375,1329.7472054847017,1304.6174543928623,1306.386475113744,3600574,Infosys,INFY.NS
2022-09-08,1338.95556640625,1343.6730292773457,1327.7968032291676,1338.1390526321622,4061475,Infosys,INFY.NS
2022-09-09,1371.38818359375,1378.9633879511803,1342.6748777419386,1349.9325797837869,4816910,Infosys,INFY.NS
2022-09-12,1393.660400390625,1402.4604318892673,1380.0069128123039,1384.2254749088493,5494819,Infosys,INFY.NS
2022-09-13,1401.598388671875,1408.9014961011296,1398.2871505052733,1407.903584157342,4947158,Infosys,INFY.NS
2022-09-14,1338.5018310546875,1359.8666267473366,1335.4172852850338,1358.097606026967,14332197,Infosys,INFY.NS
2022-09-15,1299.8546142578125,1338.3203504578364,1296.45256607429,1338.138952185551,12784100,Infosys,INFY.NS
2022-09-16,1249.277587890625,1292.7784028322828,1241.3847690902326,1292.7784028322828,20464045,Infosys,INFY.NS
2022-09-19,1261.298095703125,1275.541293444799,1252.498064430117,1262.840313282475,6595241,Infosys,INFY.NS
2022-09-20,1259.7105712890625,1282.3908947738407,1256.580620201903,1277.310413718237,7219797,Infosys,INFY.NS
2022-09-21,1249.458740234375,1259.9370916291361,1241.4299296722327,1251.8628761327122,7917054,Infosys,INFY.NS
2022-09-22,1241.021728515625,1255.5371335852622,1233.80943091915,1239.5702101574118,9168498,Infosys,INFY.NS
2022-09-23,1238.7537841796875,1265.3805708345333,1235.623944037449,1240.6136148834153,10426200,Infosys,INFY.NS
2022-09-26,1252.180419921875,1269.5988607267132,1229.273297586771,1233.8093614155043,9414587,Infosys,INFY.NS
2022-09-27,1264.24658203125,1275.9949447974686,1250.1393771282699,1264.1557721461727,8561254,Infosys,INFY.NS
2022-09-28,1265.289794921875,1275.405240966301,1249.232170793064,1251.0465966039471,7022098,Infosys,INFY.NS
2022-09-29,1268.873291015625,1279.0340307679621,1263.7475161988737,1274.5433714005803,6119965,Infosys,INFY.NS
2022-09-30,1282.300048828125,1287.607332969342,1248.324969500773,1260.0733324380312,8120130,Infosys,INFY.NS
2022-10-03,1264.4281005859375,1280.9847375980942,1257.3971999369394,1280.9847375980942,4943169,Infosys,INFY.NS
2022-10-04,1296.770263671875,1299.3557985318942,1282.799161545888,1287.970231265926,6631341,Infosys,INFY.NS
2022-10-06,1320.1307373046875,1324.3492990029515,1310.1059914970522,1310.9225051715146,6180672,Infosys,INFY.NS
2022-10-07,1316.54736328125,1322.5803514308293,1306.5227268238814,1312.1474027075963,3994466,Infosys,INFY.NS
2022-10-10,1326.9349365234375,1329.0668646353636,1294.003064795037,1294.003064795037,5274677,Infosys,INFY.NS
2022-10-11,1291.689697265625,1342.3575126771138,1288.3329432818086,1326.9348942612842,12824774,Infosys,INFY.NS
2022-10-12,1296.1348876953125,1307.3843486042717,1282.3907023211864,1303.664798259727,5481467,Infosys,INFY.NS
2022-10-13,1288.1514892578125,1304.5266140090537,1283.7061243463083,1298.2215292859132,4821514,Infosys,INFY.NS
2022-10-14,1337.4586181640625,1355.3760729436046,1331.1081278624524,1347.2111568415348,14990688,Infosys,INFY.NS
2022-10-17,1351.7017822265625,1356.2832515544005,1338.5926004471692,1339.8627206241326,4286396,Infosys,INFY.NS
2022-10-18,1364.1759033203125,1370.753196410842,1358.3244247993434,1369.8913885102745,4692004,Infosys,INFY.NS
2022-10-19,1347.6192626953125,1365.3099129941174,1343.854418021596,1364.4481050975749,3553171,Infosys,INFY.NS
2022-10-20,1361.6358642578125,1364.4482021000908,1337.4132133726773,1338.139027990448,4583939,Infosys,INFY.NS
2022-10-21,1361.272705078125,1366.2623751067351,1352.971686427234,1361.0913068291268,3594485,Infosys,INFY.NS
2022-10-24,1377.0128173828125,1380.5963741055336,1370.7984323432408,1377.6025278049049,982837,Infosys,INFY.NS
2022-10-25,1384.678955078125,1390.6665374705215,1379.9160878294856,1386.3118716885508,3914341,Infosys,INFY.NS
2022-10-27,1397.6563720703125,1407.6989851035105,1387.1553072532172,1403.9387848432514,6760137,Infosys,INFY.NS
2022-10-28,1387.843017578125,1401.3247453776467,1382.1109714126776,1399.5363917556376,3053981,Infosys,INFY.NS
2022-10-31,1410.2210693359375,1418.2459346568946,1403.4343037022636,1403.4343037022636,4542336,Infosys,INFY.NS
2022-11-01,1442.641357421875,1444.4756121674845,1418.887736075427,1424.3447111160303,4542692,Infosys,INFY.NS
2022-11-02,1424.573974609375,1442.4120569990462,1416.9617727315378,1441.7242114783025,2938906,Infosys,INFY.NS
2022-11-03,1403.8927001953125,1415.9529473175025,1395.546863646527,1411.2297190433037,3174027,Infosys,INFY.NS
2022-11-04,1388.531005859375,1394.4464333286137,1376.7459401225124,1394.4464333286137,4509682,Infosys,INFY.NS
2022-11-07,1382.5235595703125,1401.2788807869697,1367.528549999092,1395.3175530956448,4898592,Infosys,INFY.NS
2022-11-09,1385.9627685546875,1402.2876797188958,1376.6998049643528,1402.2876797188958,3334755,Infosys,INFY.NS
2022-11-10,1377.4793701171875,1386.6965447098637,1361.9341064114733,1361.9341064114733,3435763,Infosys,INFY.NS
2022-11-11,1439.981689453125,1443.0999449630117,1418.4750969869554,1418.4750969869554,7214098,Infosys,INFY.NS
2022-11-14,1453.922119140625,1459.516573917289,1438.468432811522,1444.613253594111,4908813,Infosys,INFY.NS
2022-11-15,1461.9010009765625,1465.4319188955194,1442.4120447213857,1447.0893718318237,3497614,Infosys,INFY.NS
2022-11-16,1469.971923828125,1475.658069244969,1461.4425937488243,1464.7901313371106,4497697,Infosys,INFY.NS
2022-11-17,1455.8480224609375,1469.9718064752024,1451.7667384557692,1464.8358035943602,3469515,Infosys,INFY.NS
2022-11-18,1461.350830078125,1465.5695937519367,1444.9342271315247,1459.7916463166098,3126064,Infosys,INFY.NS
2022-11-21,1438.2391357421875,1456.2607114407933,1434.4331466169938,1450.9872289206992,3071764,Infosys,INFY.NS
2022-11-22,1453.6927490234375,1456.3982299208378,1432.552918851605,1438.9728102933216,3399329,Infosys,INFY.NS
2022-11-23,1451.9501953125,1460.0667500182162,1448.419277384479,1457.2236776068496,3245067,Infosys,INFY.NS
2022-11-24,1494.7342529296875,1500.4203979201461,1453.4176195623174,1457.3154109383324,5282215,Infosys,INFY.NS
2022-11-25,1500.099365234375,1507.7573561793968,1480.0601551236466,1496.2015740155414,4563255,Infosys,INFY.NS
2022-11-28,1488.864501953125,1516.4700116769118,1485.7462466988793,1493.083265201096,3825766,Infosys,INFY.NS
2022-11-29,1494.04638671875,1502.9424774251793,1481.2066035401367,1486.8468473018079,3131710,Infosys,INFY.NS
2022-11-30,1499.45751953125,1509.3625410366662,1479.4642077611848,1485.7006074148594,11868134,Infosys,INFY.NS
2022-12-01,1519.771728515625,1533.9872026204164,1515.369584352362,1518.9462914993808,5407928,Infosys,INFY.NS
2022-12-02,1502.162841796875,1524.082206872705,1498.5401217539268,1518.762823698916,4283343,Infosys,INFY.NS
2022-12-05,1503.859619140625,1508.5369463809327,1488.77291854345,1502.2546462279884,3824966,Infosys,INFY.NS
2022-12-06,1479.23486328125,1491.2492102968945,1474.3282538915594,1490.3320828612875,4822398,Infosys,INFY.NS
2022-12-07,1472.447998046875,1489.2314737623112,1464.3772323790536,1474.7408164804579,4898087,Infosys,INFY.NS
2022-12-08,1485.884033203125,1489.3232610774244,1466.0282018846967,1472.4480939167222,4206837,Infosys,INFY.NS
2022-12-09,1439.2481689453125,1493.0835061100495,1431.7276565946954,1493.0835061100495,8880658,Infosys,INFY.NS
2022-12-12,1418.9793701171875,1436.1755076749384,1403.2507258609144,1421.5473714407533,8037679,Infosys,INFY.NS
2022-12-13,1441.8619384765625,1446.7685479281745,1413.4309876139487,1418.9795414969738,6135067,Infosys,INFY.NS
2022-12-14,1448.5111083984375,1456.8569457535275,1442.6414703621647,1450.895617363601,4976020,Infosys,INFY.NS
2022-12-15,1412.8348388671875,1439.8900986832095,1408.019919747387,1439.2481542488501,6443866,Infosys,INFY.NS
2022-12-16,1396.0511474609375,1421.0887678227714,1386.7423948212465,1398.6191487123112,9630453,Infosys,INFY.NS
2022-12-19,1382.431884765625,1391.1904957152399,1371.1512855645854,1382.9821387832817,6222740,Infosys,INFY.NS
2022-12-20,1382.38623046875,1390.3651943884424,1359.5955240977712,1376.6082828344672,7396259,Infosys,INFY.NS
2022-12-21,1384.4495849609375,1394.9506479498932,1377.8462011118406,1389.447884052655,6236361,Infosys,INFY.NS
