date,close,high,low,open,volume,stock_name,ticker,daily_return_pct,price_range
2023-05-10,794.94,796.16,785.8,791.28,46340550,HDFC,HDFCBANK.NS,0.46,10.37
2023-05-11,795.47,812.21,793.57,801.22,35734618,HDFC,HDFCBANK.NS,0.07,18.65
2023-05-12,802.49,804.9,791.16,792.48,22478760,HDFC,HDFCBANK.NS,0.88,13.74
2023-05-15,806.34,808.72,801.19,804.51,18512260,HDFC,HDFCBANK.NS,0.48,7.53
2023-05-16,801.72,813.64,800.11,813.64,32722086,HDFC,HDFCBANK.NS,-0.57,13.53
2023-05-17,797.41,803.03,791.03,803.03,30466868,HDFC,HDFCBANK.NS,-0.54,12.0
2023-05-18,800.6,804.95,798.16,802.06,49646942,HDFC,HDFCBANK.NS,0.4,6.79
2023-05-19,801.52,803.03,794.05,802.06,30460332,HDFC,HDFCBANK.NS,0.12,8.98
2023-05-22,798.68,804.44,794.61,800.6,28334032,HDFC,HDFCBANK.NS,-0.36,9.83
2023-05-23,796.8,802.84,794.98,802.54,22470074,HDFC,HDFCBANK.NS,-0.23,7.86
2023-05-24,786.39,795.61,785.32,792.11,33588112,HDFC,HDFCBANK.NS,-1.31,10.29
2023-05-25,783.37,788.46,777.41,786.34,29776930,HDFC,HDFCBANK.NS,-0.38,11.05
2023-05-26,786.39,787.94,779.79,787.94,26635066,HDFC,HDFCBANK.NS,0.39,8.15
2023-05-29,795.97,798.65,790.79,792.57,21816292,HDFC,HDFCBANK.NS,1.22,7.86
2023-05-30,796.58,799.45,792.59,795.05,37125928,HDFC,HDFCBANK.NS,0.08,6.86
2023-05-31,783.98,795.71,780.96,793.25,43334270,HDFC,HDFCBANK.NS,-1.58,14.75
2023-06-01,780.64,788.38,778.7,788.38,50366938,HDFC,HDFCBANK.NS,-0.43,9.69
2023-06-02,781.86,785.9,779.18,784.76,17859710,HDFC,HDFCBANK.NS,0.16,6.72
2023-06-05,780.84,786.73,779.89,785.75,18697242,HDFC,HDFCBANK.NS,-0.13,6.84
2023-06-06,778.41,783.49,774.93,782.42,32182852,HDFC,HDFCBANK.NS,-0.31,8.57
2023-06-07,782.44,784.81,776.75,780.38,24949026,HDFC,HDFCBANK.NS,0.52,8.05
2023-06-08,782.93,791.35,780.28,780.28,37395522,HDFC,HDFCBANK.NS,0.06,11.07
2023-06-09,783.86,787.7,782.1,786.44,18212578,HDFC,HDFCBANK.NS,0.12,5.6
2023-06-12,779.09,786.39,778.43,784.81,13408292,HDFC,HDFCBANK.NS,-0.61,7.96
2023-06-13,780.4,783.08,773.88,773.88,27926108,HDFC,HDFCBANK.NS,0.17,9.2
