date,Close,High,Low,Open,Volume,stock_name,ticker
2022-09-29,665.1422729492188,674.6934416925905,663.4341625616928,671.8545987625018,14410388,HDFC,HDFCBANK.NS
2022-09-30,683.9077758789062,688.7675584504451,656.7939846693048,663.4341231736677,15781756,HDFC,HDFCBANK.NS
2022-10-03,679.9862670898438,682.22370896109,674.1641488370536,678.4224718418965,11541112,HDFC,HDFCBANK.NS
2022-10-04,699.1367797851562,701.5426186694823,686.2174367235855,687.8293370288237,11538526,HDFC,HDFCBANK.NS
2022-10-06,691.4380493164062,703.7559318367181,690.0907561363719,702.4808255656671,12549198,HDFC,HDFCBANK.NS
2022-10-07,688.454833984375,690.4516331398249,683.4265958004532,688.1901682297433,13297994,HDFC,HDFCBANK.NS
2022-10-10,680.8523559570312,686.1452011270152,672.7687143847188,677.4841817579505,13109302,HDFC,HDFCBANK.NS
2022-10-11,673.9476928710938,681.8147746778077,673.3702562675518,674.164194887232,14521620,HDFC,HDFCBANK.NS
2022-10-12,678.350341796875,680.7802037798269,672.3357447059547,675.1745875438293,9225050,HDFC,HDFCBANK.NS
2022-10-13,670.5553588867188,676.6421426191388,665.9361602736982,674.6212615810351,14714234,HDFC,HDFCBANK.NS
2022-10-14,692.4004516601562,696.249793990442,680.9727166171202,681.8147602518703,12849920,HDFC,HDFCBANK.NS
2022-10-17,696.0332641601562,701.3501327995798,686.626410721968,690.4757528984051,18410500,HDFC,HDFCBANK.NS
2022-10-18,694.7340087890625,703.9002774553204,692.8815247929514,701.5666257336586,10561108,HDFC,HDFCBANK.NS
2022-10-19,701.8554077148438,710.8773037655702,699.3292768206403,704.4296436407238,12967040,HDFC,HDFCBANK.NS
2022-10-20,697.1159057617188,699.0886819198254,694.0845252418784,694.8062769145736,7898078,HDFC,HDFCBANK.NS
2022-10-21,692.2078857421875,701.3741545079234,689.9945259278926,698.6555450817992,10492606,HDFC,HDFCBANK.NS
2022-10-24,703.0101318359375,703.948385410148,699.7622496749542,699.7622496749542,2167794,HDFC,HDFCBANK.NS
2022-10-25,698.1263427734375,706.2580899913314,695.2874411281454,703.0342306280569,13773394,HDFC,HDFCBANK.NS
2022-10-27,699.8104248046875,706.0415240061888,698.2947345638005,704.6702075925484,15937276,HDFC,HDFCBANK.NS
2022-10-28,701.8793334960938,705.8730490883848,696.442173472227,697.6931978037887,10474278,HDFC,HDFCBANK.NS
2022-10-31,720.163818359375,720.7893599900692,705.9934502305936,708.2789972666101,12830528,HDFC,HDFCBANK.NS
2022-11-01,728.1270751953125,735.7054670237125,721.2223299433629,723.4356897777316,19073756,HDFC,HDFCBANK.NS
2022-11-02,728.5841674804688,735.34459771333,727.33314310533,729.931460645262,12720406,HDFC,HDFCBANK.NS
2022-11-03,725.3844604492188,731.4952673413037,720.3081172240958,720.6449111524606,10332352,HDFC,HDFCBANK.NS
2022-11-04,720.38037109375,729.4984772519798,716.7475307718796,723.2914009917648,10818060,HDFC,HDFCBANK.NS
2022-11-07,725.9859008789062,727.5256141338776,717.9503644757295,726.5632786654467,9835834,HDFC,HDFCBANK.NS
2022-11-09,725.7693481445312,730.38854669658,723.6762802249166,728.9932072410344,9269790,HDFC,HDFCBANK.NS
2022-11-10,733.6605224609375,734.7431498920162,719.3698638652188,720.3562225050898,12774182,HDFC,HDFCBANK.NS
2022-11-11,775.2334594726562,787.6716345011165,740.0360255728266,743.4041999414936,56722338,HDFC,HDFCBANK.NS
2022-11-14,777.1099853515625,783.341084117066,768.9060518544665,775.6424002436796,19195390,HDFC,HDFCBANK.NS
2022-11-15,779.0105590820312,781.0074169195871,772.3945027587589,781.0074169195871,11030202,HDFC,HDFCBANK.NS
2022-11-16,785.6988525390625,790.0774674383857,775.6424345375626,778.8422119111716,13578150,HDFC,HDFCBANK.NS
2022-11-17,778.6016235351562,785.0492832742325,776.5566605526772,778.5775416526076,12100930,HDFC,HDFCBANK.NS
2022-11-18,776.5567016601562,780.9353167659891,772.3945885635269,779.9729811938807,10459232,HDFC,HDFCBANK.NS
2022-11-21,768.5933227539062,775.6424423049926,765.1529614641645,773.5493742606727,8344816,HDFC,HDFCBANK.NS
2022-11-22,767.4625244140625,771.9614309133688,765.537853506441,769.8683630485893,8546314,HDFC,HDFCBANK.NS
2022-11-23,769.4594116210938,772.2742311837565,766.9813859856123,772.2742311837565,10185738,HDFC,HDFCBANK.NS
2022-11-24,781.9697875976562,785.2657749671398,769.4594259866601,772.731331473911,17197960,HDFC,HDFCBANK.NS
2022-11-25,778.361083984375,785.1214561638104,776.6529148425003,784.1591205878366,8410496,HDFC,HDFCBANK.NS
2022-11-28,769.9887084960938,773.4530928760762,767.0054918764588,771.2638148082744,16105980,HDFC,HDFCBANK.NS
2022-11-29,768.8339233398438,775.8108561300074,766.4280844466838,768.5452344199248,12638236,HDFC,HDFCBANK.NS
2022-11-30,773.9342651367188,776.0754969244954,768.4730227722782,768.4730227722782,15184806,HDFC,HDFCBANK.NS
2022-12-01,779.251220703125,787.6716568638566,777.0859656903655,780.454140154658,20446366,HDFC,HDFCBANK.NS
2022-12-02,773.28466796875,778.8180970128258,772.3464143644907,774.6800661706023,7811078,HDFC,HDFCBANK.NS
2022-12-05,776.0994873046875,776.893425827618,768.0399276122688,774.6559840761946,11592622,HDFC,HDFCBANK.NS
2022-12-06,775.2334594726562,776.4604020366052,769.8684271238768,770.3495948908293,12353092,HDFC,HDFCBANK.NS
2022-12-07,774.8965454101562,778.8180741474324,772.0095390371375,776.6769012486282,11674720,HDFC,HDFCBANK.NS
2022-12-08,779.251220703125,782.378811277111,772.2742878842332,774.6801267872993,14803634,HDFC,HDFCBANK.NS
2022-12-09,784.8087158203125,786.637118107019,779.4917884600618,782.3787950839879,11963384,HDFC,HDFCBANK.NS
2022-12-12,790.91943359375,795.6589238516007,780.165346882715,781.8975389139733,14434808,HDFC,HDFCBANK.NS
2022-12-13,793.1088256835938,797.2949616133573,791.5209486143468,793.9267873639345,17031702,HDFC,HDFCBANK.NS
2022-12-14,799.8211059570312,801.3849011709643,793.9268009198986,795.3703041942985,14227640,HDFC,HDFCBANK.NS
2022-12-15,785.1696166992188,803.2615137057865,782.88406971569,797.319103295872,18182648,HDFC,HDFCBANK.NS
2022-12-16,788.9467163085938,791.5690570624564,774.1989129626363,779.5158401167187,14647958,HDFC,HDFCBANK.NS
2022-12-19,791.4006958007812,792.3149263180803,782.4750101040391,791.0398199705028,9604542,HDFC,HDFCBANK.NS
2022-12-20,785.939453125,787.3829564457624,779.5880032718654,779.5880032718654,7174698,HDFC,HDFCBANK.NS
2022-12-21,778.3369140625,791.4247116571615,773.0200458484181,789.5962507751079,9269198,HDFC,HDFCBANK.NS
2022-12-22,775.6665649414062,783.1005838558391,774.1989796768327,780.5503710559809,9747096,HDFC,HDFCBANK.NS
2022-12-23,768.7377319335938,771.8653225705988,762.8674496500488,763.613283219548,10693152,HDFC,HDFCBANK.NS
2022-12-26,784.038818359375,788.6339941689127,765.0567728667305,769.6278667926638,9907322,HDFC,HDFCBANK.NS
2022-12-27,784.832763671875,787.1664156857469,776.3642223890472,785.7469942121562,7926772,HDFC,HDFCBANK.NS
